Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
1987,25,Portland Trail Blazers,1.0,0.0,82,49.0,33.0,1.4848484848484849,241.5,44.5,88.4,0.504,1.2,4.1,0.289,43.3,84.3,0.514,27.7,35.7,0.775,14.4,29.4,43.8,28.8,9.4,4.7,18.9,25.4,117.9,26.9,49,33,3.13,-0.57,2.57,111.5,108.6,105.0,0.40399999999999997,0.047,0.5660000000000001,0.51,15.3,34.1,0.313,0.51,15.3,66.6,0.313,Memorial Coliseum,519306,0.0
1987,14,Los Angeles Lakers,1.0,1.0,82,65.0,17.0,3.823529411764706,240.6,45.6,88.4,0.516,2.0,5.5,0.36700000000000005,43.6,82.9,0.526,24.5,31.1,0.789,13.7,30.7,44.4,29.6,8.9,5.9,16.6,22.6,117.8,27.8,62,20,9.3,-0.99,8.32,115.6,106.5,101.6,0.35200000000000004,0.062,0.5770000000000001,0.528,14.0,34.1,0.278,0.528,14.0,66.3,0.278,The Forum,681207,0.0
1987,8,Denver Nuggets,1.0,0.0,82,37.0,45.0,0.8222222222222222,241.2,45.7,97.0,0.47100000000000003,1.3,4.8,0.271,44.4,92.2,0.48100000000000004,24.1,31.3,0.769,15.8,28.9,44.7,28.3,9.2,5.1,14.8,26.6,116.7,28.2,39,43,-0.87,-0.28,-1.14,109.3,110.2,106.2,0.32299999999999995,0.049,0.527,0.478,11.8,32.2,0.248,0.478,11.8,67.0,0.248,McNichols Sports Arena,494943,1.0
1987,7,Dallas Mavericks,1.0,0.0,82,55.0,27.0,2.037037037037037,242.4,43.8,89.9,0.48700000000000004,2.8,8.0,0.354,41.0,82.0,0.5,26.2,33.1,0.7909999999999999,14.9,30.4,45.3,24.6,8.4,5.2,14.7,22.8,116.7,26.4,56,26,6.3,-0.77,5.54,114.9,108.7,100.5,0.369,0.08900000000000001,0.5579999999999999,0.503,12.3,33.8,0.29100000000000004,0.503,12.3,66.5,0.29100000000000004,Reunion Arena,696333,0.0
1987,21,Seattle SuperSonics,1.0,1.0,82,39.0,43.0,0.9069767441860465,242.1,43.8,90.9,0.48200000000000004,2.3,7.0,0.335,41.5,83.9,0.494,23.8,31.4,0.758,16.7,29.2,46.0,26.6,8.6,5.5,18.4,27.1,113.7,26.1,42,40,0.46,-0.39,0.08,110.7,110.3,101.8,0.345,0.077,0.5429999999999999,0.495,15.0,37.6,0.261,0.495,15.0,66.0,0.261,Seattle Center Coliseum,356352,1.0
1987,2,Boston Celtics,0.0,1.0,82,59.0,23.0,2.5652173913043477,241.5,44.5,86.0,0.517,2.5,6.9,0.366,41.9,79.1,0.53,21.2,26.3,0.8079999999999999,11.4,31.5,42.9,29.5,6.8,6.4,15.9,20.9,112.6,29.4,57,25,6.65,-0.08,6.57,113.5,106.8,98.6,0.305,0.08,0.5770000000000001,0.532,14.0,29.0,0.247,0.532,14.0,67.6,0.247,Boston Garden,611222,0.0
1987,10,Golden State Warriors,1.0,0.0,82,42.0,40.0,1.05,242.7,43.3,90.4,0.479,1.4,4.4,0.319,41.9,86.0,0.48700000000000004,24.0,30.8,0.78,14.5,28.7,43.2,25.4,8.7,3.9,16.5,26.1,112.0,26.9,35,47,-2.34,-0.2,-2.54,108.9,111.2,101.7,0.341,0.049,0.539,0.48700000000000004,13.7,32.5,0.266,0.48700000000000004,13.7,65.3,0.266,Oakland-Alameda County Coliseum Arena,423997,1.0
1987,9,Detroit Pistons,0.0,1.0,82,52.0,30.0,1.7333333333333334,241.8,43.2,88.3,0.49,0.5,2.1,0.231,42.7,86.2,0.496,24.3,31.7,0.765,15.2,32.3,47.5,24.6,7.8,5.3,17.3,25.3,111.2,26.7,50,32,3.44,0.07,3.51,109.2,105.8,101.0,0.36,0.023,0.544,0.49200000000000005,14.5,34.7,0.275,0.49200000000000005,14.5,69.9,0.275,Pontiac Silverdome,907520,0.0
1987,24,Phoenix Suns,1.0,0.0,82,36.0,46.0,0.782608695652174,242.1,43.6,87.7,0.49700000000000005,0.7,3.1,0.242,42.9,84.6,0.506,23.2,30.5,0.76,13.6,28.9,42.4,28.7,8.6,4.8,18.3,25.0,111.1,26.0,35,47,-2.44,-0.19,-2.63,108.0,110.3,102.0,0.348,0.035,0.55,0.501,15.3,32.1,0.264,0.501,15.3,65.7,0.264,Arizona Veterans Memorial Coliseum,458347,2.0
1987,26,Sacramento Kings,1.0,0.0,82,29.0,53.0,0.5471698113207547,241.2,43.0,90.4,0.475,0.9,3.7,0.251,42.0,86.7,0.485,24.1,30.2,0.7959999999999999,15.6,29.8,45.4,26.6,6.3,4.8,17.1,24.5,110.9,26.3,33,49,-3.22,-0.12,-3.34,108.9,112.1,101.3,0.33399999999999996,0.040999999999999995,0.535,0.48,14.2,35.2,0.266,0.48,14.2,67.8,0.266,ARCO Arena (I),423653,2.0
1987,17,Milwaukee Bucks,0.0,0.0,82,50.0,32.0,1.5625,241.2,42.2,88.8,0.475,2.3,7.0,0.32299999999999995,39.9,81.8,0.488,23.8,31.1,0.7659999999999999,13.6,28.3,42.0,24.9,10.3,4.8,15.4,26.6,110.4,27.7,51,31,3.91,0.12,4.04,109.5,105.6,100.3,0.35,0.079,0.539,0.48700000000000004,13.0,31.1,0.268,0.48700000000000004,13.0,66.1,0.268,MECCA Arena,451797,0.0
1987,1,Atlanta Hawks,0.0,0.0,82,57.0,25.0,2.28,240.6,41.9,87.1,0.48100000000000004,1.6,5.2,0.318,40.2,81.9,0.491,24.6,32.5,0.759,16.5,30.2,46.7,25.3,8.5,6.2,15.6,26.2,110.0,26.1,59,23,7.23,-0.05,7.18,112.6,105.2,97.4,0.373,0.06,0.5429999999999999,0.49,13.3,37.2,0.28300000000000003,0.49,13.3,67.4,0.28300000000000003,Omni Coliseum,549526,0.0
1987,3,New Jersey Nets,0.0,0.0,82,24.0,58.0,0.41379310344827586,242.1,41.1,86.4,0.47600000000000003,1.8,5.5,0.32299999999999995,39.4,80.9,0.48700000000000004,24.4,31.8,0.767,14.3,29.4,43.6,24.3,7.8,4.8,19.7,28.7,108.5,26.2,28,54,-5.05,0.63,-4.42,105.6,110.5,101.8,0.368,0.063,0.54,0.48700000000000004,16.4,33.2,0.282,0.48700000000000004,16.4,68.1,0.282,Brendan Byrne Arena,452704,2.0
1987,27,San Antonio Spurs,1.0,0.0,82,28.0,54.0,0.5185185185185185,241.5,43.1,90.9,0.474,1.4,4.9,0.29,41.6,86.0,0.484,20.7,28.0,0.742,15.7,28.6,44.3,27.1,9.6,4.0,17.1,23.5,108.3,27.1,28,54,-5.1,0.01,-5.09,105.9,110.8,101.7,0.307,0.054000000000000006,0.525,0.48200000000000004,14.2,34.3,0.228,0.48200000000000004,14.2,68.1,0.228,HemisFair Arena,341132,2.0
1987,29,Utah Jazz,1.0,0.0,82,44.0,38.0,1.1578947368421053,240.9,42.5,91.6,0.46399999999999997,1.7,5.5,0.31,40.8,86.2,0.474,21.2,29.1,0.726,14.6,30.0,44.5,27.3,10.2,7.7,17.1,24.9,107.9,26.9,42,40,0.4,-0.36,0.04,104.1,103.7,103.2,0.318,0.06,0.516,0.473,14.1,31.2,0.231,0.473,14.1,65.2,0.231,Salt Palace,491382,0.0
1987,11,Houston Rockets,1.0,0.0,82,42.0,40.0,1.05,241.2,42.3,88.6,0.47700000000000004,1.1,4.0,0.275,41.2,84.6,0.48700000000000004,21.3,28.7,0.741,14.5,30.3,44.8,27.2,8.0,6.8,16.9,24.1,106.9,26.1,44,38,1.0,-0.4,0.6,106.5,105.5,99.9,0.324,0.045,0.528,0.483,14.3,33.5,0.24,0.483,14.3,68.0,0.24,The Summit,660175,1.0
1987,23,Philadelphia 76ers,0.0,0.0,82,45.0,37.0,1.2162162162162162,242.4,40.7,82.8,0.491,1.1,4.1,0.259,39.6,78.7,0.503,24.0,31.9,0.753,14.4,28.4,42.7,23.7,9.4,6.6,18.5,21.6,106.5,26.6,40,42,-0.2,0.31,0.11,108.3,108.5,97.3,0.385,0.05,0.5489999999999999,0.49700000000000005,16.1,34.9,0.29,0.49700000000000005,16.1,65.7,0.29,The Spectrum,587748,1.0
1987,12,Indiana Pacers,0.0,0.0,82,41.0,41.0,1.0,243.0,42.1,89.3,0.47200000000000003,1.1,3.9,0.297,41.0,85.5,0.479,20.7,26.5,0.782,13.8,30.0,43.9,26.5,8.5,3.8,15.6,25.6,106.1,25.9,39,43,-0.65,0.47,-0.17,106.0,106.6,98.8,0.29600000000000004,0.043,0.525,0.478,13.4,30.5,0.23199999999999998,0.478,13.4,68.8,0.23199999999999998,Market Square Arena,521007,1.0
1987,30,Washington Bullets,0.0,0.0,82,42.0,40.0,1.05,240.3,40.9,90.2,0.45399999999999996,0.5,2.7,0.19699999999999998,40.4,87.5,0.461,23.6,30.9,0.765,15.9,28.2,44.1,21.3,9.2,8.4,15.9,21.6,106.0,25.9,37,45,-1.37,0.35,-1.02,105.7,107.0,100.2,0.342,0.028999999999999998,0.511,0.457,13.3,34.5,0.262,0.457,13.3,63.4,0.262,Capital Centre,485316,1.0
1987,5,Chicago Bulls,0.0,0.0,82,40.0,42.0,0.9523809523809523,241.8,41.2,87.3,0.473,1.0,3.6,0.261,40.3,83.6,0.48200000000000004,21.4,27.5,0.778,15.2,29.3,44.5,26.1,8.3,5.3,15.3,23.4,104.8,25.4,43,39,0.89,0.37,1.26,108.6,107.6,95.8,0.315,0.042,0.528,0.478,13.4,35.0,0.245,0.478,13.4,70.0,0.245,Chicago Stadium,650818,1.0
1987,13,Los Angeles Clippers,1.0,0.0,82,12.0,70.0,0.17142857142857143,241.2,40.4,89.4,0.452,1.0,4.2,0.22399999999999998,39.4,85.2,0.46299999999999997,22.8,30.7,0.742,15.0,26.1,41.1,24.0,9.2,5.3,18.2,24.4,104.5,26.2,16,66,-11.43,0.42,-11.0,101.2,112.3,102.7,0.34299999999999997,0.047,0.508,0.457,15.0,31.8,0.255,0.457,15.0,64.3,0.255,Los Angeles Memorial Sports Arena,316140,2.0
1987,6,Cleveland Cavaliers,0.0,0.0,82,31.0,51.0,0.6078431372549019,240.9,40.8,86.9,0.47,1.0,4.1,0.24,39.9,82.7,0.48200000000000004,21.7,31.1,0.6970000000000001,15.3,29.5,44.8,23.3,8.2,6.8,19.7,22.6,104.4,24.6,31,51,-3.82,0.63,-3.19,102.6,106.4,101.3,0.359,0.047,0.519,0.47600000000000003,16.4,34.4,0.25,0.47600000000000003,16.4,65.9,0.25,Coliseum at Richfield,447125,2.0
1987,20,New York Knicks,0.0,0.0,82,24.0,58.0,0.41379310344827586,241.2,40.6,85.6,0.474,1.5,4.6,0.33299999999999996,39.1,81.1,0.48200000000000004,21.0,28.8,0.73,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8,26.4,25,57,-6.27,0.85,-5.42,104.8,111.1,98.5,0.336,0.053,0.528,0.483,15.0,31.2,0.24600000000000002,0.483,15.0,61.9,0.24600000000000002,Madison Square Garden (IV),538048,2.0
1987,31,League Average,,,82,,,,241.6,42.6,88.8,0.48,1.4,4.7,0.301,41.2,84.1,0.49,23.2,30.5,0.763,14.7,29.3,44.0,26.0,8.6,5.5,17.0,24.5,109.9,26.6,41,41,0.0,-0.01,-0.01,108.3,108.3,100.8,0.34299999999999997,0.053,0.5379999999999999,0.488,14.3,33.4,0.262,0.488,14.3,66.6,0.262,,524600,
