Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
2004,7,Dallas Mavericks,1.0,0.0,82,52.0,30.0,1.7333333333333334,241.5,40.5,88.2,0.45899999999999996,6.2,17.8,0.348,34.3,70.4,0.488,18.0,22.6,0.7959999999999999,14.3,31.0,45.3,23.9,8.0,5.3,12.2,19.6,105.2,27.4,53,29,4.44,0.42,4.86,112.1,107.4,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.495,11.1,71.6,0.204,American Airlines Center,825594,1.0
2004,26,Sacramento Kings,1.0,0.0,82,55.0,27.0,2.037037037037037,241.2,37.8,81.8,0.462,7.3,18.3,0.401,30.5,63.6,0.48,19.8,24.9,0.795,10.8,30.4,41.2,26.2,8.7,4.0,13.9,19.3,102.8,29.3,55,27,5.01,0.4,5.41,110.3,104.9,92.8,0.305,0.223,0.5539999999999999,0.507,13.0,26.0,0.242,0.507,13.0,69.8,0.242,ARCO Arena (II),709997,0.0
2004,14,Los Angeles Lakers,1.0,1.0,82,56.0,26.0,2.1538461538461537,242.1,36.9,81.4,0.45399999999999996,4.5,13.6,0.327,32.5,67.8,0.479,19.9,28.7,0.693,12.2,30.9,43.1,23.8,8.3,4.6,13.8,21.1,98.2,29.8,52,30,3.9,0.45,4.35,105.5,101.3,92.3,0.35200000000000004,0.16699999999999998,0.522,0.48100000000000004,12.8,28.1,0.244,0.48100000000000004,12.8,73.3,0.244,STAPLES Center,777757,0.0
2004,17,Milwaukee Bucks,0.0,0.0,82,41.0,41.0,1.0,241.2,36.2,81.1,0.447,4.9,14.0,0.35,31.3,67.1,0.467,20.7,26.7,0.775,11.7,30.5,42.2,22.8,6.8,4.7,13.5,20.3,98.0,26.5,44,38,1.06,-0.64,0.42,106.5,105.4,91.6,0.33,0.172,0.528,0.47700000000000004,12.7,27.6,0.255,0.47700000000000004,12.7,71.8,0.255,Bradley Center,690180,1.0
2004,8,Denver Nuggets,1.0,0.0,82,43.0,39.0,1.1025641025641026,240.6,36.5,82.5,0.44299999999999995,4.0,12.0,0.336,32.5,70.5,0.461,20.2,26.3,0.767,13.2,29.1,42.3,21.9,9.1,6.3,15.6,22.0,97.2,25.6,44,38,1.07,0.58,1.65,103.9,102.7,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.467,14.2,69.3,0.245,Pepsi Center,721476,1.0
2004,21,Seattle SuperSonics,1.0,0.0,82,37.0,45.0,0.8222222222222222,241.5,35.8,80.4,0.446,8.8,23.6,0.373,27.0,56.8,0.47600000000000003,16.6,21.7,0.765,11.1,28.3,39.3,21.7,8.1,4.7,14.5,21.8,97.1,26.0,39,43,-0.63,0.66,0.02,107.3,108.0,89.9,0.27,0.294,0.54,0.501,13.9,27.2,0.207,0.501,13.9,68.5,0.207,KeyArena at Seattle Center,625474,2.0
2004,15,Memphis Grizzlies,1.0,0.0,82,50.0,32.0,1.5625,242.4,36.1,81.2,0.445,5.5,16.0,0.34,30.7,65.2,0.47100000000000003,19.0,26.1,0.727,12.8,29.0,41.8,23.4,9.7,6.9,15.0,23.2,96.7,26.0,48,34,2.44,0.52,2.95,104.8,102.2,91.4,0.322,0.19699999999999998,0.522,0.479,13.9,29.5,0.23399999999999999,0.479,13.9,68.4,0.23399999999999999,Pyramid Arena,622723,1.0
2004,2,Boston Celtics,0.0,0.0,82,36.0,46.0,0.782608695652174,240.3,34.7,78.2,0.44299999999999995,6.7,19.5,0.34600000000000003,27.9,58.7,0.475,19.2,25.5,0.75,10.4,29.8,40.1,20.5,9.4,4.0,16.2,22.4,95.3,26.4,37,45,-1.45,-0.54,-1.99,102.1,103.7,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.486,15.4,69.5,0.245,FleetCenter,664248,1.0
2004,13,Los Angeles Clippers,1.0,0.0,82,28.0,54.0,0.5185185185185185,241.5,34.4,80.2,0.428,4.0,12.5,0.321,30.3,67.7,0.44799999999999995,22.0,28.1,0.785,14.0,29.5,43.5,20.2,7.2,4.6,16.4,22.1,94.8,24.3,28,54,-4.59,0.84,-3.74,103.5,108.5,91.0,0.35,0.156,0.512,0.45299999999999996,15.0,32.8,0.275,0.45299999999999996,15.0,70.0,0.275,STAPLES Center,665396,2.0
2004,18,Minnesota Timberwolves,1.0,1.0,82,58.0,24.0,2.4166666666666665,240.9,37.0,80.1,0.462,4.0,10.9,0.363,33.0,69.2,0.47700000000000004,16.6,21.3,0.7809999999999999,10.7,32.3,42.9,23.0,6.8,5.6,12.7,21.1,94.5,29.7,57,25,5.49,0.37,5.86,105.9,99.7,89.0,0.265,0.13699999999999998,0.528,0.486,12.4,26.7,0.207,0.486,12.4,72.5,0.207,Target Center,723071,0.0
2004,24,Phoenix Suns,1.0,0.0,82,29.0,53.0,0.5471698113207547,240.6,36.1,81.4,0.44299999999999995,5.1,14.7,0.345,31.0,66.7,0.465,17.0,22.7,0.746,11.3,29.3,40.6,19.3,9.0,4.7,15.2,22.7,94.2,24.4,30,52,-3.74,0.8,-2.94,101.4,105.5,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.475,14.3,69.9,0.209,America West Arena,670385,2.0
2004,22,Orlando Magic,0.0,0.0,82,21.0,61.0,0.3442622950819672,241.8,35.4,82.5,0.429,5.2,15.2,0.344,30.2,67.3,0.44799999999999995,18.0,24.4,0.737,12.2,28.7,40.9,19.3,6.7,3.8,13.7,21.3,94.0,25.8,22,60,-7.02,-0.23,-7.25,102.7,110.4,90.8,0.29600000000000004,0.184,0.504,0.461,12.8,28.1,0.218,0.461,12.8,68.7,0.218,TD Waterhouse Centre,589144,2.0
2004,10,Golden State Warriors,1.0,0.0,82,37.0,45.0,0.8222222222222222,242.1,35.1,79.4,0.442,5.2,15.6,0.33399999999999996,29.8,63.8,0.46799999999999997,17.9,24.7,0.725,12.2,30.9,43.1,20.5,7.0,4.7,14.8,20.6,93.3,28.1,39,43,-0.73,0.66,-0.07,103.0,103.8,89.8,0.311,0.19699999999999998,0.517,0.475,14.1,28.4,0.226,0.475,14.1,72.1,0.226,The Arena in Oakland,665648,2.0
2004,6,Cleveland Cavaliers,0.0,0.0,82,35.0,47.0,0.7446808510638298,242.1,35.6,82.4,0.433,3.0,9.6,0.314,32.6,72.8,0.44799999999999995,18.6,24.8,0.753,13.6,31.9,45.6,22.0,7.1,6.5,14.8,21.3,92.9,24.9,33,49,-2.62,-0.44,-3.07,101.4,104.2,90.8,0.301,0.11599999999999999,0.498,0.451,13.7,31.1,0.226,0.451,13.7,73.0,0.226,Gund Arena,749790,2.0
2004,1,Atlanta Hawks,0.0,0.0,82,28.0,54.0,0.5185185185185185,242.7,34.5,79.6,0.433,5.1,15.2,0.335,29.4,64.4,0.456,18.7,24.1,0.7759999999999999,12.1,30.6,42.7,20.1,7.6,5.0,16.5,22.3,92.8,26.2,28,54,-4.65,-0.36,-5.0,101.0,106.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.465,15.4,70.5,0.235,Philips Arena,565728,2.0
2004,20,New York Knicks,0.0,0.0,82,39.0,43.0,0.9069767441860465,242.4,35.1,79.4,0.442,5.0,13.6,0.364,30.2,65.8,0.45899999999999996,16.8,21.1,0.7929999999999999,11.6,31.0,42.6,20.7,7.4,4.8,15.7,23.1,92.0,29.6,36,46,-1.48,-0.49,-1.97,101.7,103.3,89.5,0.266,0.171,0.518,0.474,15.1,28.0,0.21100000000000002,0.474,15.1,72.8,0.21100000000000002,Madison Square Garden (IV),785739,1.0
2004,19,New Orleans Hornets,0.0,0.0,82,41.0,41.0,1.0,241.8,33.8,80.5,0.42,6.5,20.3,0.319,27.3,60.2,0.45399999999999996,17.7,23.6,0.7509999999999999,13.3,29.5,42.8,20.9,8.6,4.2,15.0,20.9,91.8,30.3,41,41,-0.1,-0.62,-0.72,102.3,102.4,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.46,14.1,71.3,0.22,New Orleans Arena,587613,1.0
2004,30,Washington Wizards,0.0,0.0,82,25.0,57.0,0.43859649122807015,241.8,33.6,80.0,0.42100000000000004,5.3,15.5,0.341,28.4,64.5,0.44,19.3,27.0,0.7140000000000001,13.6,29.2,42.8,18.7,8.9,5.0,17.5,20.9,91.8,24.4,25,57,-5.63,-0.48,-6.12,98.8,104.8,92.2,0.337,0.19399999999999998,0.5,0.45399999999999996,16.0,30.7,0.24100000000000002,0.45399999999999996,16.0,69.5,0.24100000000000002,MCI Center,645363,2.0
