Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
1993,24,Phoenix Suns,1.0,1.0,82,62.0,20.0,3.1,240.6,42.6,86.5,0.493,4.9,13.4,0.363,37.8,73.1,0.516,23.3,31.0,0.753,13.9,30.6,44.5,25.5,9.2,5.5,16.6,21.2,113.4,28.2,57,25,6.66,-0.39,6.27,113.3,106.7,99.8,0.358,0.154,0.5660000000000001,0.521,14.2,33.0,0.27,0.521,14.2,69.2,0.27,America West Arena,779943,0.0
1993,4,Charlotte Hornets,0.0,0.0,82,44.0,38.0,1.1578947368421053,240.9,42.8,87.9,0.48700000000000004,2.1,6.5,0.326,40.7,81.4,0.5,22.3,29.0,0.7709999999999999,13.4,30.6,43.9,26.4,7.8,5.8,16.2,21.8,110.1,25.7,40,42,-0.24,0.22,-0.02,109.5,109.7,100.2,0.32899999999999996,0.07400000000000001,0.547,0.499,13.8,31.3,0.254,0.499,13.8,65.0,0.254,Charlotte Coliseum,971880,1.0
1993,10,Golden State Warriors,1.0,0.0,82,34.0,48.0,0.7083333333333334,242.7,42.4,88.0,0.48200000000000004,3.6,10.4,0.35,38.7,77.6,0.499,21.6,30.1,0.7170000000000001,14.9,29.1,43.9,24.5,8.5,4.7,17.7,25.1,109.9,25.0,38,44,-0.99,0.05,-0.94,109.2,110.2,99.5,0.342,0.11800000000000001,0.5429999999999999,0.502,14.9,34.2,0.245,0.502,14.9,67.0,0.245,Oakland-Alameda County Coliseum Arena,616025,2.0
1993,25,Portland Trail Blazers,1.0,0.0,82,51.0,31.0,1.6451612903225807,242.7,41.0,89.5,0.45799999999999996,3.4,10.3,0.326,37.6,79.3,0.475,23.2,31.1,0.745,15.0,30.6,45.5,24.0,9.4,5.2,14.8,23.1,108.5,28.2,49,33,3.11,-0.19,2.92,108.3,105.2,99.1,0.34700000000000003,0.115,0.526,0.47600000000000003,12.6,32.7,0.259,0.47600000000000003,12.6,71.0,0.259,Memorial Coliseum,528408,0.0
1993,21,Seattle SuperSonics,1.0,1.0,82,55.0,27.0,2.037037037037037,241.2,42.4,87.1,0.486,2.7,7.4,0.35700000000000004,39.7,79.6,0.498,21.0,27.5,0.7609999999999999,14.9,27.5,42.4,23.2,11.5,5.0,15.5,24.0,108.3,27.7,59,23,7.07,-0.42,6.66,112.3,104.9,96.0,0.316,0.085,0.546,0.502,13.5,35.5,0.24100000000000002,0.502,13.5,67.7,0.24100000000000002,Seattle Center Coliseum,646589,0.0
1993,26,Sacramento Kings,1.0,0.0,82,25.0,57.0,0.43859649122807015,241.2,41.0,88.6,0.46299999999999997,3.2,9.6,0.332,37.8,79.0,0.478,22.7,29.8,0.762,13.9,27.8,41.7,25.3,9.4,4.2,16.6,25.4,107.9,26.5,33,49,-3.17,0.17,-3.0,106.5,109.6,100.8,0.337,0.10800000000000001,0.53,0.48100000000000004,14.1,30.7,0.257,0.48100000000000004,14.1,66.7,0.257,ARCO Arena (II),709997,2.0
1993,12,Indiana Pacers,0.0,0.0,82,41.0,41.0,1.0,240.9,41.1,85.6,0.48,3.1,9.6,0.326,38.0,76.0,0.5,22.4,29.3,0.7659999999999999,14.9,29.9,44.8,26.1,7.5,4.9,15.3,24.9,107.8,26.8,46,36,1.7,0.08,1.77,111.9,110.1,96.0,0.342,0.11199999999999999,0.547,0.498,13.5,34.2,0.262,0.498,13.5,67.4,0.262,Market Square Arena,530891,1.0
1993,6,Cleveland Cavaliers,0.0,0.0,82,54.0,28.0,1.9285714285714286,241.8,41.8,84.0,0.49700000000000005,3.5,9.0,0.381,38.3,74.9,0.511,20.7,25.8,0.802,11.3,30.4,41.8,28.6,7.5,6.5,13.7,19.3,107.7,28.8,58,24,6.45,-0.15,6.3,112.7,106.0,94.8,0.308,0.10800000000000001,0.565,0.518,12.5,28.1,0.247,0.518,12.5,69.1,0.247,Coliseum at Richfield,751465,0.0
1993,1,Atlanta Hawks,0.0,0.0,82,43.0,39.0,1.1025641025641026,241.8,41.4,88.7,0.466,4.7,13.1,0.355,36.7,75.6,0.486,20.1,27.1,0.742,15.7,28.6,44.3,25.4,9.8,3.4,16.3,22.0,107.5,27.1,39,43,-0.87,0.2,-0.67,109.3,110.2,97.6,0.305,0.14800000000000002,0.534,0.493,14.0,34.8,0.22699999999999998,0.493,14.0,68.5,0.22699999999999998,Omni Coliseum,491229,1.0
1993,13,Los Angeles Clippers,1.0,0.0,82,41.0,41.0,1.0,241.5,43.2,89.4,0.484,1.6,6.0,0.271,41.6,83.4,0.499,19.0,26.5,0.718,14.4,28.8,43.2,27.3,10.3,6.0,16.3,23.4,107.1,26.7,42,40,0.35,-0.03,0.33,107.4,107.1,99.1,0.297,0.067,0.53,0.493,13.9,32.7,0.213,0.493,13.9,66.7,0.213,Los Angeles Memorial Sports Arena,532625,1.0
