Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
1994,24,Phoenix Suns,1.0,0.0,82,56.0,26.0,2.1538461538461537,240.3,41.8,86.3,0.484,4.2,12.7,0.33,37.6,73.6,0.511,20.4,28.1,0.728,14.9,29.9,44.8,27.6,9.1,5.6,15.9,20.0,108.2,28.7,54,28,4.84,-0.17,4.68,111.7,106.8,96.7,0.325,0.147,0.5479999999999999,0.509,13.9,35.2,0.23600000000000002,0.509,13.9,69.3,0.23600000000000002,America West Arena,779952,0.0
1994,10,Golden State Warriors,1.0,0.0,82,50.0,32.0,1.5625,241.2,42.8,87.1,0.49200000000000005,3.5,10.5,0.33899999999999997,39.3,76.7,0.512,18.6,28.1,0.664,14.4,29.2,43.6,26.8,9.8,6.2,17.5,21.8,107.9,25.0,46,36,1.74,0.01,1.76,108.3,106.5,99.1,0.322,0.12,0.542,0.512,14.9,32.9,0.214,0.512,14.9,64.4,0.214,Oakland-Alameda County Coliseum Arena,616025,1.0
1994,25,Portland Trail Blazers,1.0,0.0,82,47.0,35.0,1.3428571428571427,240.9,41.1,90.6,0.45399999999999996,3.3,9.4,0.353,37.8,81.2,0.466,21.7,29.2,0.743,15.9,30.0,45.9,25.2,9.1,5.0,14.8,22.3,107.3,28.6,48,34,2.63,-0.04,2.6,108.1,105.5,98.8,0.32299999999999995,0.10400000000000001,0.518,0.47200000000000003,12.5,34.4,0.24,0.47200000000000003,12.5,70.8,0.24,Memorial Coliseum,528408,1.0
1994,19,Charlotte Hornets,0.0,0.0,82,41.0,41.0,1.0,241.8,41.2,86.6,0.47600000000000003,4.1,11.2,0.36700000000000005,37.1,75.4,0.493,19.9,26.0,0.764,12.4,30.2,42.6,27.0,8.8,4.8,15.4,21.3,106.5,27.6,40,42,-0.22,-0.01,-0.23,108.4,108.6,97.5,0.301,0.129,0.5429999999999999,0.5,13.6,29.2,0.23,0.5,13.6,67.0,0.23,Charlotte Coliseum,971609,2.0
1994,21,Seattle SuperSonics,1.0,0.0,82,63.0,19.0,3.3157894736842106,240.6,40.7,84.2,0.484,3.0,8.8,0.335,37.8,75.4,0.501,21.6,29.0,0.745,14.0,27.2,41.2,25.8,12.8,4.5,15.4,23.3,105.9,28.1,64,18,9.09,-0.41,8.68,111.1,101.5,95.1,0.344,0.105,0.547,0.501,13.7,34.4,0.256,0.501,13.7,67.3,0.256,Seattle Center Coliseum,601369,0.0
1994,22,Orlando Magic,0.0,0.0,82,50.0,32.0,1.5625,240.6,40.7,83.9,0.485,4.8,13.9,0.34700000000000003,35.9,70.1,0.513,19.4,28.6,0.6779999999999999,14.4,28.7,43.1,25.2,8.3,5.6,16.2,20.9,105.7,25.8,52,30,3.89,-0.21,3.68,110.8,106.7,95.2,0.341,0.165,0.547,0.514,14.4,33.8,0.231,0.514,14.4,66.3,0.231,Orlando Arena,626931,0.0
1994,16,Miami Heat,0.0,0.0,82,42.0,40.0,1.05,241.5,39.0,84.1,0.46399999999999997,4.1,12.2,0.33799999999999997,34.9,71.9,0.485,21.3,27.1,0.785,15.1,29.4,44.4,22.6,7.8,4.6,16.0,24.7,103.4,26.0,48,34,2.67,-0.27,2.4,109.5,106.7,93.8,0.322,0.145,0.5379999999999999,0.488,14.3,35.3,0.253,0.488,14.3,69.1,0.253,Miami Arena,617242,1.0
1994,3,New Jersey Nets,0.0,0.0,82,45.0,37.0,1.2162162162162162,241.8,38.6,86.8,0.445,2.7,8.3,0.327,35.9,78.4,0.45799999999999996,23.2,30.4,0.762,15.9,31.2,47.0,23.2,8.5,7.0,14.6,20.6,103.2,26.6,47,35,2.2,-0.08,2.11,107.2,104.9,95.5,0.35100000000000003,0.096,0.515,0.461,12.7,34.0,0.267,0.461,12.7,69.1,0.267,Brendan Byrne Arena,658304,1.0
1994,13,Los Angeles Clippers,1.0,0.0,82,27.0,55.0,0.4909090909090909,241.2,40.8,87.4,0.467,3.1,10.1,0.303,37.7,77.2,0.488,18.4,26.0,0.7090000000000001,13.7,29.4,43.0,26.5,9.8,5.1,18.0,21.6,103.0,27.0,26,56,-5.72,0.44,-5.28,102.9,108.6,99.6,0.297,0.11599999999999999,0.521,0.484,15.4,30.4,0.21100000000000002,0.484,15.4,64.1,0.21100000000000002,Los Angeles Memorial Sports Arena,471034,2.0
1994,29,Utah Jazz,1.0,1.0,82,53.0,29.0,1.8275862068965518,241.8,39.1,82.1,0.47700000000000004,2.2,6.8,0.32,36.9,75.2,0.491,21.5,29.0,0.74,12.9,29.1,42.0,26.6,9.2,4.4,14.5,24.2,101.9,29.4,53,29,4.22,-0.12,4.1,108.6,104.1,93.1,0.354,0.083,0.537,0.49,13.3,31.3,0.262,0.49,13.3,68.4,0.262,Delta Center,814502,1.0
1994,1,Atlanta Hawks,0.0,0.0,82,57.0,25.0,2.28,240.9,39.6,85.8,0.461,3.3,10.1,0.32299999999999995,36.3,75.7,0.48,19.0,25.2,0.752,15.2,29.5,44.8,25.1,11.2,5.5,15.3,19.8,101.4,28.7,56,26,5.27,-0.33,4.94,107.2,101.7,94.2,0.294,0.11800000000000001,0.523,0.48,13.6,34.6,0.221,0.48,13.6,67.7,0.221,Omni Coliseum,537547,0.0
1994,6,Cleveland Cavaliers,0.0,0.0,82,47.0,35.0,1.3428571428571427,242.1,38.2,82.1,0.465,3.6,9.9,0.36200000000000004,34.6,72.2,0.48,21.2,27.5,0.77,13.3,28.7,42.0,25.0,8.6,5.2,13.9,20.7,101.2,27.9,52,30,4.02,-0.39,3.64,109.4,105.1,91.7,0.335,0.121,0.537,0.48700000000000004,12.8,31.8,0.258,0.48700000000000004,12.8,69.0,0.258,Coliseum at Richfield,753686,1.0
1994,11,Houston Rockets,1.0,1.0,82,58.0,24.0,2.4166666666666665,241.2,39.0,82.1,0.475,5.2,15.7,0.33399999999999996,33.8,66.4,0.508,17.9,24.1,0.743,11.3,31.9,43.2,25.5,8.7,5.9,16.3,20.1,101.1,28.1,53,29,4.32,-0.12,4.19,105.9,101.4,95.0,0.294,0.191,0.545,0.507,15.0,27.6,0.218,0.507,15.0,69.7,0.218,The Summit,615227,0.0
1994,26,Sacramento Kings,1.0,0.0,82,28.0,54.0,0.5185185185185185,240.9,38.8,85.7,0.452,3.1,8.9,0.353,35.6,76.8,0.46399999999999997,20.4,28.0,0.731,13.7,28.6,42.3,24.7,8.2,4.3,16.3,24.1,101.1,26.7,26,56,-5.77,0.44,-5.32,103.3,109.2,97.5,0.326,0.10400000000000001,0.516,0.47100000000000003,14.2,30.4,0.239,0.47100000000000003,14.2,66.4,0.239,ARCO Arena (II),710497,2.0
1994,12,Indiana Pacers,0.0,1.0,82,47.0,35.0,1.3428571428571427,240.9,38.6,79.5,0.486,2.2,6.1,0.368,36.4,73.4,0.496,21.5,29.1,0.738,13.8,29.4,43.2,25.1,8.6,5.6,17.6,24.1,101.0,27.2,51,31,3.45,-0.19,3.26,107.8,104.2,93.3,0.366,0.077,0.547,0.5,16.0,34.4,0.27,0.5,16.0,68.0,0.27,Market Square Arena,531812,1.0
1994,2,Boston Celtics,0.0,0.0,82,32.0,50.0,0.64,242.7,40.6,86.1,0.47200000000000003,1.7,5.8,0.289,39.0,80.2,0.486,17.8,24.4,0.73,12.6,29.0,41.7,23.5,8.2,5.4,15.1,22.5,100.8,27.8,29,53,-4.28,0.01,-4.28,104.2,108.7,95.6,0.284,0.068,0.521,0.48200000000000004,13.5,29.3,0.207,0.48200000000000004,13.5,67.8,0.207,Boston Garden,604867,2.0
1994,14,Los Angeles Lakers,1.0,0.0,82,33.0,49.0,0.673469387755102,240.9,40.1,89.2,0.45,2.9,9.8,0.3,37.2,79.4,0.46799999999999997,17.2,24.0,0.7170000000000001,15.4,26.9,42.2,24.2,9.2,5.6,14.6,22.9,100.4,26.5,29,53,-4.29,0.36,-3.93,104.8,109.3,95.5,0.26899999999999996,0.11,0.503,0.466,12.8,33.2,0.193,0.466,12.8,63.2,0.193,Great Western Forum,545915,2.0
1994,30,Washington Bullets,0.0,0.0,82,24.0,58.0,0.41379310344827586,240.3,39.0,83.2,0.46799999999999997,2.7,9.1,0.297,36.3,74.2,0.489,19.7,26.4,0.748,13.1,26.7,39.8,22.2,8.5,3.9,17.1,20.9,100.4,25.8,22,60,-7.38,0.25,-7.13,104.5,112.2,95.9,0.317,0.109,0.529,0.484,15.3,31.2,0.237,0.484,15.3,66.2,0.237,US Airways Arena,619756,2.0
1994,8,Denver Nuggets,1.0,0.0,82,42.0,40.0,1.05,240.9,38.5,82.7,0.465,2.1,7.3,0.285,36.4,75.4,0.483,21.2,29.5,0.718,13.5,31.2,44.7,21.5,8.3,8.4,17.3,23.5,100.3,24.8,45,37,1.49,0.05,1.54,103.9,102.3,96.1,0.35700000000000004,0.08800000000000001,0.524,0.478,15.3,32.2,0.256,0.478,15.3,69.6,0.256,McNichols Sports Arena,673738,1.0
1994,27,San Antonio Spurs,1.0,0.0,82,55.0,27.0,2.037037037037037,241.2,38.8,81.6,0.475,3.0,8.7,0.349,35.7,72.9,0.49,19.5,26.2,0.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100.0,29.0,56,26,5.26,-0.21,5.05,110.4,104.6,90.1,0.322,0.107,0.537,0.494,13.6,35.6,0.239,0.494,13.6,70.5,0.239,Alamodome,904190,0.0
1994,20,New York Knicks,0.0,1.0,82,57.0,25.0,2.28,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.47700000000000004,19.1,25.6,0.746,14.3,31.0,45.3,25.2,9.2,4.7,16.6,24.4,98.5,28.9,60,22,6.99,-0.5,6.48,105.7,98.2,92.8,0.311,0.135,0.527,0.483,15.1,34.4,0.23199999999999998,0.483,15.1,71.4,0.23199999999999998,Madison Square Garden (IV),810193,0.0
1994,5,Chicago Bulls,0.0,0.0,82,55.0,27.0,2.037037037037037,241.2,39.6,83.1,0.47600000000000003,2.8,8.0,0.354,36.7,75.1,0.489,16.0,22.7,0.705,13.9,29.2,43.1,25.6,9.0,4.3,15.9,21.3,98.0,27.7,50,32,3.09,-0.22,2.87,106.1,102.7,91.9,0.273,0.09699999999999999,0.526,0.493,14.6,33.8,0.192,0.493,14.6,70.8,0.192,Chicago Stadium,760816,0.0
1994,23,Philadelphia 76ers,0.0,0.0,82,25.0,57.0,0.43859649122807015,241.5,37.8,83.2,0.455,3.9,11.5,0.33799999999999997,34.0,71.7,0.474,18.4,25.8,0.7140000000000001,12.3,29.2,41.5,22.3,8.1,6.4,16.7,18.1,98.0,27.2,21,61,-7.62,0.25,-7.37,101.7,109.7,95.7,0.31,0.138,0.518,0.478,15.0,28.0,0.221,0.478,15.0,66.6,0.221,The Spectrum,491769,2.0
1994,9,Detroit Pistons,0.0,0.0,82,20.0,62.0,0.3225806451612903,240.6,38.6,85.6,0.452,4.4,12.7,0.344,34.3,72.9,0.47,15.3,20.9,0.731,12.5,28.3,40.8,21.5,7.3,3.8,15.1,23.6,96.9,27.5,21,61,-7.78,0.33,-7.46,102.7,110.9,94.2,0.244,0.14800000000000002,0.511,0.47700000000000004,13.7,28.4,0.179,0.47700000000000004,13.7,66.1,0.179,The Palace of Auburn Hills,806641,2.0
1994,17,Milwaukee Bucks,0.0,0.0,82,20.0,62.0,0.3225806451612903,240.3,37.1,83.0,0.447,4.0,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.7020000000000001,13.7,26.3,40.0,23.7,9.8,5.0,16.4,22.2,96.9,26.1,24,58,-6.48,0.24,-6.24,102.5,109.3,94.5,0.32,0.15,0.512,0.47100000000000003,14.7,31.1,0.225,0.47100000000000003,14.7,66.5,0.225,Bradley Center,634047,2.0
1994,18,Minnesota Timberwolves,1.0,0.0,82,20.0,62.0,0.3225806451612903,240.6,36.4,79.7,0.457,2.2,6.8,0.32899999999999996,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,40.6,24.0,7.3,5.4,18.0,24.6,96.7,26.2,23,59,-6.93,0.38,-6.55,101.9,109.2,94.7,0.35200000000000004,0.085,0.525,0.47100000000000003,16.4,30.1,0.272,0.47100000000000003,16.4,68.0,0.272,Target Center,733419,2.0
1994,7,Dallas Mavericks,1.0,0.0,82,13.0,69.0,0.18840579710144928,240.6,37.3,86.2,0.43200000000000005,2.9,9.4,0.312,34.3,76.8,0.447,17.7,23.7,0.747,15.5,26.2,41.7,19.9,9.4,3.6,17.0,24.5,95.1,25.3,19,63,-8.7,0.5,-8.19,100.4,109.6,94.5,0.275,0.109,0.49200000000000005,0.449,15.0,33.7,0.205,0.449,15.0,66.1,0.205,Reunion Arena,526414,2.0
1994,31,League Average,,,82,,,,241.1,39.3,84.4,0.466,3.3,9.9,0.33299999999999996,36.0,74.5,0.483,19.6,26.6,0.7340000000000001,13.9,29.1,43.0,24.4,8.9,5.2,16.0,22.2,101.5,27.3,41,41,0.0,0.0,0.0,106.3,106.3,95.1,0.315,0.11699999999999999,0.528,0.485,14.3,32.2,0.23199999999999998,0.485,14.3,67.8,0.23199999999999998,,664663,
