Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
2000,26,Sacramento Kings,1.0,0.0,82,44.0,38.0,1.1578947368421053,241.5,40.0,88.9,0.45,6.5,20.2,0.322,33.4,68.7,0.48700000000000004,18.5,24.6,0.754,12.9,32.1,45.0,23.8,9.6,4.6,16.2,21.1,105.0,27.5,49,33,2.91,0.12,3.04,105.0,102.1,99.3,0.27699999999999997,0.22699999999999998,0.526,0.486,13.9,27.7,0.209,0.486,13.9,69.7,0.209,ARCO Arena (II),720033,1.0
2000,9,Detroit Pistons,0.0,0.0,82,42.0,40.0,1.05,241.8,37.1,80.9,0.45899999999999996,5.4,14.9,0.359,31.8,66.0,0.48100000000000004,23.9,30.6,0.7809999999999999,11.2,30.0,41.2,20.8,8.1,3.3,15.7,24.5,103.5,28.3,45,37,1.44,-0.31,1.13,107.3,105.8,95.7,0.37799999999999995,0.184,0.5479999999999999,0.49200000000000005,14.3,26.8,0.295,0.49200000000000005,14.3,71.6,0.295,The Palace of Auburn Hills,678470,1.0
2000,7,Dallas Mavericks,1.0,0.0,82,40.0,42.0,0.9523809523809523,240.6,39.0,85.9,0.45299999999999996,6.3,16.2,0.391,32.6,69.8,0.46799999999999997,17.2,21.4,0.804,11.4,29.8,41.2,22.1,7.2,5.1,13.7,21.6,101.4,26.3,39,43,-0.57,0.29,-0.29,106.6,107.2,94.9,0.248,0.188,0.532,0.49,12.6,25.5,0.2,0.49,12.6,66.1,0.2,Reunion Arena,606177,2.0
2000,12,Indiana Pacers,0.0,1.0,82,56.0,26.0,2.1538461538461537,240.6,37.2,81.0,0.45899999999999996,7.1,18.1,0.392,30.0,62.8,0.478,19.9,24.5,0.8109999999999999,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3,30.4,54,28,4.6,-0.45,4.15,108.5,103.6,93.1,0.302,0.22399999999999998,0.552,0.503,13.3,24.9,0.245,0.503,13.3,71.5,0.245,Conseco Fieldhouse,752145,0.0
2000,17,Milwaukee Bucks,0.0,0.0,82,42.0,40.0,1.05,242.1,38.7,83.3,0.465,4.8,13.0,0.369,33.9,70.2,0.483,19.0,24.2,0.7859999999999999,12.4,28.9,41.3,22.6,8.2,4.6,15.0,24.6,101.2,28.2,42,40,0.22,-0.28,-0.06,108.2,107.9,92.7,0.29,0.157,0.539,0.494,13.8,30.0,0.228,0.494,13.8,69.6,0.228,Bradley Center,628605,1.0
2000,14,Los Angeles Lakers,1.0,1.0,82,67.0,15.0,4.466666666666667,241.5,38.3,83.4,0.45899999999999996,4.2,12.8,0.32899999999999996,34.1,70.6,0.48200000000000004,20.1,28.9,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,29.2,64,18,8.55,-0.14,8.41,107.3,98.2,93.3,0.34600000000000003,0.153,0.525,0.484,12.7,30.6,0.24100000000000002,0.484,12.7,73.1,0.24100000000000002,STAPLES Center,771420,0.0
2000,22,Orlando Magic,0.0,0.0,82,41.0,41.0,1.0,240.9,38.6,85.5,0.452,3.6,10.6,0.33799999999999997,35.1,74.9,0.46799999999999997,19.2,26.1,0.735,14.0,31.0,44.9,20.8,9.1,5.7,17.6,24.0,100.1,26.3,43,39,0.68,-0.26,0.43,102.4,101.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.22399999999999998,0.473,15.4,69.9,0.22399999999999998,TD Waterhouse Centre,576409,2.0
2000,11,Houston Rockets,1.0,0.0,82,34.0,48.0,0.7083333333333334,241.8,36.6,81.3,0.45,7.1,19.8,0.358,29.5,61.5,0.48,19.2,26.2,0.733,12.3,31.5,43.8,21.6,7.5,5.3,17.4,20.3,99.5,26.3,39,43,-0.87,0.3,-0.57,104.8,105.7,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.23600000000000002,0.494,15.8,71.6,0.23600000000000002,Compaq Center,624594,2.0
2000,2,Boston Celtics,0.0,0.0,82,35.0,47.0,0.7446808510638298,240.6,37.2,83.9,0.444,5.1,15.4,0.331,32.2,68.5,0.469,19.8,26.5,0.745,13.5,29.5,43.0,21.2,9.7,3.5,15.4,27.1,99.3,25.4,39,43,-0.76,-0.24,-1.0,104.8,105.6,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.23600000000000002,0.474,13.8,73.8,0.23600000000000002,FleetCenter,683608,2.0
2000,21,Seattle SuperSonics,1.0,0.0,82,45.0,37.0,1.2162162162162162,241.2,37.9,84.7,0.447,6.7,19.6,0.33899999999999997,31.2,65.1,0.48,16.6,23.9,0.695,12.7,30.3,43.0,22.9,8.0,4.2,14.0,21.7,99.1,28.5,44,38,0.95,0.22,1.17,105.6,104.6,93.4,0.282,0.23199999999999998,0.52,0.48700000000000004,12.9,28.5,0.196,0.48700000000000004,12.9,69.6,0.196,KeyArena at Seattle Center,615730,1.0
2000,8,Denver Nuggets,1.0,0.0,82,35.0,47.0,0.7446808510638298,242.1,37.3,84.3,0.442,5.7,17.0,0.336,31.5,67.2,0.469,18.7,25.8,0.7240000000000001,13.1,31.6,44.7,23.3,6.8,7.5,15.6,23.9,99.0,25.9,35,47,-2.12,0.36,-1.76,103.5,105.8,94.7,0.306,0.20199999999999999,0.517,0.47600000000000003,14.0,29.2,0.222,0.47600000000000003,14.0,71.6,0.222,Pepsi Center,637698,2.0
2000,24,Phoenix Suns,1.0,0.0,82,53.0,29.0,1.8275862068965518,241.5,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.47700000000000004,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,28.6,56,26,5.22,0.02,5.24,104.6,99.0,94.0,0.28600000000000003,0.184,0.532,0.491,15.2,29.3,0.217,0.491,15.2,70.5,0.217,America West Arena,773115,1.0
2000,18,Minnesota Timberwolves,1.0,0.0,82,50.0,32.0,1.5625,242.7,39.3,84.3,0.467,3.0,8.7,0.34600000000000003,36.3,75.5,0.48100000000000004,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,26.6,48,34,2.52,0.14,2.67,106.1,103.4,91.8,0.256,0.10400000000000001,0.525,0.485,12.9,29.4,0.2,0.485,12.9,73.0,0.2,Target Center,690012,1.0
2000,4,Charlotte Hornets,0.0,0.0,82,49.0,33.0,1.4848484848484849,241.2,35.8,79.7,0.449,4.1,12.2,0.33899999999999997,31.7,67.5,0.469,22.7,30.0,0.758,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4,28.7,49,33,2.67,-0.34,2.33,104.3,101.4,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.475,13.7,73.2,0.285,Charlotte Coliseum,732827,0.0
2000,3,New Jersey Nets,0.0,0.0,82,31.0,51.0,0.6078431372549019,241.8,36.3,83.9,0.433,5.8,16.8,0.34700000000000003,30.5,67.2,0.45399999999999996,19.5,24.9,0.784,12.7,28.2,40.9,20.6,8.8,4.8,13.6,23.3,98.0,27.3,38,44,-1.04,-0.15,-1.18,105.1,106.3,92.5,0.297,0.2,0.517,0.46799999999999997,12.6,28.1,0.233,0.46799999999999997,12.6,67.2,0.233,Continental Airlines Arena,643631,2.0
2000,25,Portland Trail Blazers,1.0,1.0,82,59.0,23.0,2.5652173913043477,241.2,36.8,78.4,0.47,5.0,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5,29.6,59,23,6.4,-0.04,6.36,107.9,100.8,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.501,14.5,72.4,0.24,Rose Garden Arena,835078,0.0
2000,28,Toronto Raptors,0.0,0.0,82,45.0,37.0,1.2162162162162162,240.9,36.3,83.9,0.433,5.2,14.3,0.363,31.2,69.6,0.447,19.3,25.2,0.765,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2,29.3,41,41,-0.16,-0.3,-0.46,104.7,104.9,92.5,0.3,0.17,0.511,0.46399999999999997,12.7,30.1,0.23,0.46399999999999997,12.7,71.8,0.23,Air Canada Centre,756496,1.0
2000,6,Cleveland Cavaliers,0.0,0.0,82,32.0,50.0,0.64,242.1,36.3,82.1,0.442,4.2,11.2,0.373,32.1,70.9,0.45299999999999996,20.2,26.9,0.75,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,97.0,27.2,31,51,-3.5,-0.14,-3.64,100.4,104.0,95.7,0.327,0.136,0.516,0.46799999999999997,15.6,28.1,0.245,0.46799999999999997,15.6,71.2,0.245,Gund Arena,603702,2.0
2000,30,Washington Wizards,0.0,0.0,82,29.0,53.0,0.5471698113207547,241.5,36.7,81.5,0.451,4.1,10.9,0.376,32.6,70.6,0.462,19.1,25.7,0.743,13.0,29.7,42.7,21.6,7.2,4.7,16.1,26.2,96.6,28.0,32,50,-3.28,-0.19,-3.47,103.5,107.0,92.7,0.315,0.133,0.521,0.47600000000000003,14.8,30.6,0.23399999999999999,0.47600000000000003,14.8,71.7,0.23399999999999999,MCI Center,616593,2.0
2000,29,Utah Jazz,1.0,0.0,82,55.0,27.0,2.037037037037037,240.9,36.1,77.8,0.46399999999999997,4.0,10.4,0.385,32.1,67.4,0.47600000000000003,20.3,26.2,0.773,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5,31.5,54,28,4.46,0.05,4.52,107.3,102.3,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.49,14.3,73.2,0.26,Delta Center,801268,0.0
2000,27,San Antonio Spurs,1.0,0.0,82,53.0,29.0,1.8275862068965518,242.1,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.47600000000000003,20.1,27.0,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2,30.9,58,24,5.94,-0.02,5.92,105.0,98.6,90.8,0.34600000000000003,0.138,0.535,0.488,14.3,27.8,0.258,0.488,14.3,73.0,0.258,Alamodome,884450,0.0
2000,10,Golden State Warriors,1.0,0.0,82,19.0,63.0,0.30158730158730157,240.9,36.5,87.1,0.42,4.2,13.0,0.32299999999999995,32.3,74.0,0.43700000000000006,18.3,26.2,0.6970000000000001,15.9,29.7,45.6,22.6,8.9,4.3,15.9,24.9,95.5,26.9,20,62,-8.27,0.64,-7.63,99.8,108.4,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.21,0.444,13.9,69.1,0.21,The Arena in Oakland,509171,2.0
2000,23,Philadelphia 76ers,0.0,0.0,82,49.0,33.0,1.4848484848484849,241.8,36.5,82.6,0.442,2.5,7.8,0.32299999999999995,34.0,74.8,0.45399999999999996,19.2,27.1,0.708,14.0,30.1,44.1,22.2,9.6,4.7,15.7,23.6,94.8,27.1,45,37,1.34,-0.32,1.02,101.5,100.0,92.7,0.32899999999999996,0.095,0.501,0.457,14.2,31.4,0.233,0.457,14.2,69.9,0.233,First Union Center,756956,1.0
2000,16,Miami Heat,0.0,0.0,82,52.0,30.0,1.7333333333333334,241.8,36.3,78.8,0.46,5.4,14.7,0.371,30.8,64.1,0.48100000000000004,16.4,22.3,0.736,11.2,31.9,43.2,23.5,7.1,6.4,15.0,23.7,94.4,29.2,50,32,3.11,-0.36,2.75,104.5,101.0,89.7,0.28300000000000003,0.18600000000000003,0.5329999999999999,0.495,14.5,28.2,0.20800000000000002,0.495,14.5,72.9,0.20800000000000002,AmericanAirlines Arena,706725,0.0
2000,1,Atlanta Hawks,0.0,0.0,82,28.0,54.0,0.5185185185185185,241.8,36.6,83.0,0.441,3.1,9.9,0.317,33.4,73.1,0.45799999999999996,18.0,24.2,0.743,14.0,31.3,45.3,18.9,6.1,5.6,15.4,21.0,94.3,27.6,26,56,-5.38,-0.04,-5.41,102.0,107.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.46,14.1,71.0,0.217,Philips Arena,600954,2.0
2000,15,Vancouver Grizzlies,1.0,0.0,82,22.0,60.0,0.36666666666666664,242.1,35.3,78.5,0.449,4.0,11.0,0.361,31.3,67.6,0.46299999999999997,19.4,25.1,0.774,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9,25.3,25,57,-5.62,0.52,-5.1,102.3,108.5,91.0,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.474,15.8,70.6,0.247,General Motors Place,569864,2.0
2000,20,New York Knicks,0.0,1.0,82,50.0,32.0,1.5625,241.8,35.3,77.7,0.455,4.3,11.4,0.375,31.0,66.3,0.46799999999999997,17.2,22.0,0.7809999999999999,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1,29.5,46,36,1.46,-0.16,1.3,102.5,100.9,89.2,0.28300000000000003,0.147,0.527,0.48200000000000004,14.4,24.7,0.221,0.48200000000000004,14.4,73.1,0.221,Madison Square Garden (IV),810103,0.0
2000,13,Los Angeles Clippers,1.0,0.0,82,15.0,67.0,0.22388059701492538,240.3,35.1,82.4,0.426,5.2,15.5,0.33899999999999997,29.9,67.0,0.446,16.6,22.3,0.746,11.6,29.0,40.6,18.0,7.0,6.0,16.2,22.2,92.0,24.2,13,69,-11.52,0.8,-10.73,97.8,110.1,93.9,0.27,0.188,0.499,0.45799999999999996,14.9,26.1,0.20199999999999999,0.45799999999999996,14.9,69.6,0.20199999999999999,STAPLES Center,559714,2.0
