Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
1991,9,Detroit Pistons,0.0,1.0,82,50.0,32.0,1.5625,241.5,37.2,82.2,0.45299999999999996,1.9,6.1,0.312,35.3,76.1,0.46399999999999997,20.4,26.5,0.77,12.2,27.7,40.0,21.2,7.1,3.5,13.7,24.2,96.8,30.5,50,32,3.27,-0.19,3.08,108.2,104.6,91.9,0.322,0.064,0.523,0.474,13.1,34.7,0.245,0.474,13.1,71.0,0.245,The Palace of Auburn Hills,879614,0.0
1991,14,Los Angeles Lakers,1.0,1.0,82,58.0,24.0,2.4166666666666665,241.8,40.9,88.6,0.462,2.2,7.0,0.311,38.7,81.6,0.475,15.6,20.7,0.752,13.8,26.7,40.5,24.4,8.1,4.1,14.3,22.2,99.6,28.4,59,23,6.74,-0.01,6.73,112.1,105.0,94.1,0.327,0.10800000000000001,0.551,0.5,13.2,33.0,0.261,0.5,13.2,68.3,0.261,Great Western Forum,682024,0.0
1991,29,Utah Jazz,1.0,0.0,82,54.0,28.0,1.9285714285714286,241.2,39.2,85.5,0.45899999999999996,2.5,8.1,0.307,36.7,77.4,0.475,19.7,25.5,0.773,13.4,27.8,41.2,22.7,8.4,5.0,15.3,24.3,100.7,28.7,50,32,3.33,-0.15,3.18,108.6,105.1,95.3,0.37799999999999995,0.07,0.5589999999999999,0.503,14.6,27.6,0.298,0.503,14.6,69.2,0.298,Salt Palace,514751,1.0
1991,5,Chicago Bulls,0.0,1.0,82,61.0,21.0,2.9047619047619047,240.9,39.8,84.0,0.475,2.3,7.6,0.304,37.5,76.3,0.49200000000000005,19.0,24.6,0.77,13.0,26.4,39.3,24.6,7.7,4.2,17.1,22.3,101.0,26.9,63,19,9.1,-0.53,8.57,114.6,105.2,95.6,0.29600000000000004,0.06,0.56,0.521,12.8,34.7,0.225,0.521,12.8,68.8,0.225,Chicago Stadium,757745,0.0
1991,27,San Antonio Spurs,1.0,0.0,82,55.0,27.0,2.037037037037037,241.8,39.8,88.9,0.44799999999999995,2.7,8.6,0.31,37.2,80.3,0.46299999999999997,20.3,26.7,0.7609999999999999,13.7,27.7,41.4,23.5,9.8,5.3,15.4,24.5,102.6,26.0,53,29,4.51,-0.21,4.3,107.8,103.3,98.6,0.35200000000000004,0.043,0.544,0.494,15.2,33.3,0.26899999999999996,0.494,15.2,70.3,0.26899999999999996,HemisFair Arena,651965,0.0
1991,11,Houston Rockets,1.0,0.0,82,52.0,30.0,1.7333333333333334,242.1,40.7,89.2,0.456,2.2,7.6,0.295,38.5,81.6,0.47100000000000003,19.6,25.4,0.7709999999999999,15.1,29.6,44.8,24.0,8.7,4.4,17.3,21.8,103.2,27.3,50,32,3.5,-0.23,3.27,107.4,103.9,98.5,0.302,0.136,0.53,0.489,14.5,34.4,0.22399999999999998,0.489,14.5,66.9,0.22399999999999998,The Summit,613230,1.0
1991,20,New York Knicks,0.0,0.0,82,39.0,43.0,0.9069767441860465,243.4,41.6,87.3,0.47600000000000003,2.2,6.6,0.336,39.4,80.7,0.488,17.9,23.2,0.773,13.6,28.5,42.1,24.4,8.8,4.5,15.1,22.1,103.3,28.1,40,42,-0.23,-0.2,-0.43,107.1,107.3,95.0,0.315,0.08199999999999999,0.544,0.498,15.1,31.1,0.242,0.498,15.1,68.5,0.242,Madison Square Garden (IV),654962,1.0
1991,26,Sacramento Kings,1.0,0.0,82,25.0,57.0,0.43859649122807015,240.3,38.3,81.5,0.47,1.9,6.0,0.316,36.4,75.6,0.48200000000000004,24.9,32.8,0.7609999999999999,14.2,31.0,45.2,23.3,8.5,5.5,16.0,22.5,103.5,25.9,23,59,-6.78,0.51,-6.27,102.0,109.1,94.7,0.309,0.085,0.512,0.46799999999999997,14.1,28.8,0.226,0.46799999999999997,14.1,65.6,0.226,ARCO Arena (II),697604,2.0
1991,18,Minnesota Timberwolves,1.0,0.0,82,29.0,53.0,0.5471698113207547,242.7,40.5,82.7,0.49,2.1,6.2,0.33899999999999997,38.4,76.5,0.502,20.5,27.1,0.757,13.3,29.0,42.4,26.1,6.2,6.2,15.1,20.6,103.5,26.2,30,52,-3.93,0.18,-3.75,106.7,110.9,92.3,0.28600000000000003,0.052000000000000005,0.499,0.456,11.5,34.9,0.21,0.456,11.5,65.9,0.21,Target Center,779530,2.0
1991,17,Milwaukee Bucks,0.0,0.0,82,48.0,34.0,1.411764705882353,242.1,40.1,82.6,0.486,2.3,7.0,0.32899999999999996,37.8,75.6,0.5,21.4,28.2,0.759,13.5,28.2,41.7,24.7,8.6,5.6,18.7,23.3,104.0,29.3,48,34,2.48,-0.15,2.33,109.7,107.2,96.1,0.32299999999999995,0.10800000000000001,0.55,0.499,14.3,31.8,0.258,0.499,14.3,66.1,0.258,Bradley Center,673687,0.0
