Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
2002,7,Dallas Mavericks,1.0,0.0,82,57.0,25.0,2.28,242.4,39.0,84.5,0.462,7.6,20.1,0.37799999999999995,31.5,64.5,0.488,19.6,24.3,0.8059999999999999,11.2,31.3,42.5,22.1,7.1,4.8,12.1,22.5,105.2,27.6,53,29,4.26,0.16,4.41,112.2,107.7,92.8,0.28800000000000003,0.237,0.5529999999999999,0.507,11.3,26.1,0.23199999999999998,0.507,11.3,70.7,0.23199999999999998,American Airlines Center,802783,0.0
2002,26,Sacramento Kings,1.0,1.0,82,61.0,21.0,2.9047619047619047,240.9,39.8,85.4,0.467,5.2,14.1,0.36700000000000005,34.6,71.3,0.486,19.7,26.3,0.7509999999999999,12.4,33.0,45.3,23.9,9.0,4.6,13.8,19.0,104.6,27.0,61,21,7.61,0.0,7.61,109.0,101.1,95.6,0.308,0.166,0.539,0.49700000000000005,12.4,27.9,0.231,0.49700000000000005,12.4,71.7,0.231,ARCO Arena (II),709997,0.0
2002,14,Los Angeles Lakers,1.0,1.0,82,58.0,24.0,2.4166666666666665,241.2,38.4,83.4,0.461,6.2,17.5,0.354,32.2,65.9,0.489,18.2,26.1,0.6990000000000001,12.5,31.8,44.3,23.0,7.6,5.8,12.7,22.2,101.3,27.9,60,22,7.12,0.03,7.15,109.4,101.7,92.1,0.313,0.21,0.534,0.498,11.8,28.8,0.218,0.498,11.8,72.0,0.218,STAPLES Center,778777,0.0
2002,22,Orlando Magic,0.0,0.0,82,44.0,38.0,1.1578947368421053,241.8,37.6,84.1,0.44799999999999995,7.6,20.2,0.373,30.1,63.8,0.47100000000000003,17.6,23.4,0.754,11.5,29.8,41.2,22.0,8.1,4.7,13.6,20.7,100.5,28.0,46,36,1.57,-0.32,1.25,107.0,105.3,93.2,0.278,0.24100000000000002,0.5329999999999999,0.493,12.6,26.3,0.21,0.493,12.6,69.2,0.21,TD Waterhouse Centre,621121,1.0
2002,18,Minnesota Timberwolves,1.0,0.0,82,50.0,32.0,1.5625,241.5,38.7,84.0,0.461,4.8,12.8,0.37799999999999995,33.9,71.2,0.47600000000000003,17.1,21.4,0.7979999999999999,12.9,31.2,44.2,24.3,6.4,5.2,13.4,21.2,99.3,26.7,51,31,3.38,0.2,3.58,109.0,105.3,90.5,0.255,0.152,0.532,0.49,12.5,31.3,0.203,0.49,12.5,73.7,0.203,Target Center,731673,1.0
2002,21,Seattle SuperSonics,1.0,0.0,82,45.0,37.0,1.2162162162162162,241.8,38.2,81.5,0.469,6.0,15.8,0.37799999999999995,32.2,65.7,0.49,15.4,20.4,0.755,11.8,28.5,40.3,23.5,8.5,4.4,13.7,21.1,97.7,26.9,50,32,3.02,0.22,3.24,108.9,105.6,89.0,0.25,0.193,0.54,0.505,13.2,29.4,0.18899999999999997,0.505,13.2,68.1,0.18899999999999997,KeyArena at Seattle Center,633516,1.0
2002,10,Golden State Warriors,1.0,0.0,82,21.0,61.0,0.3442622950819672,241.2,36.6,85.2,0.429,3.9,12.1,0.322,32.7,73.1,0.447,20.6,28.6,0.722,16.3,30.4,46.7,20.8,7.9,6.4,16.8,23.0,97.7,24.8,26,56,-5.4,0.61,-4.8,102.8,108.5,94.5,0.335,0.142,0.499,0.452,14.7,35.3,0.242,0.452,14.7,69.4,0.242,The Arena in Oakland,593182,2.0
2002,17,Milwaukee Bucks,0.0,0.0,82,41.0,41.0,1.0,242.7,37.1,80.2,0.462,7.2,19.3,0.375,29.9,60.9,0.49,16.1,21.5,0.748,10.3,31.2,41.4,22.5,7.3,4.7,14.1,21.8,97.5,28.9,40,42,-0.22,-0.4,-0.62,106.9,107.1,90.2,0.26899999999999996,0.24100000000000002,0.544,0.507,13.6,25.6,0.201,0.507,13.6,70.9,0.201,Bradley Center,745305,2.0
2002,12,Indiana Pacers,0.0,0.0,82,42.0,40.0,1.05,242.7,35.8,80.2,0.446,4.9,14.6,0.33899999999999997,30.9,65.7,0.47,20.3,26.3,0.772,11.3,31.3,42.7,23.0,8.0,5.3,15.2,22.9,96.8,26.1,42,40,0.27,-0.34,-0.07,104.1,103.8,91.9,0.32799999999999996,0.182,0.527,0.47700000000000004,14.2,27.0,0.253,0.47700000000000004,14.2,71.0,0.253,Conseco Fieldhouse,686537,1.0
2002,27,San Antonio Spurs,1.0,0.0,82,58.0,24.0,2.4166666666666665,242.1,35.5,77.6,0.45799999999999996,5.3,14.8,0.36200000000000004,30.2,62.8,0.48,20.3,27.4,0.742,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7,28.5,59,23,6.21,0.07,6.28,106.5,99.7,90.0,0.353,0.19,0.539,0.49200000000000005,13.8,27.2,0.262,0.49200000000000005,13.8,71.9,0.262,Alamodome,906390,0.0
2002,25,Portland Trail Blazers,1.0,0.0,82,49.0,33.0,1.4848484848484849,241.8,36.6,81.4,0.45,5.7,16.1,0.354,31.0,65.3,0.474,17.7,23.2,0.763,13.2,29.8,43.0,23.5,8.6,4.5,14.3,19.7,96.6,29.0,50,32,2.99,0.22,3.21,107.4,104.0,89.3,0.285,0.198,0.528,0.485,13.5,31.8,0.218,0.485,13.5,73.3,0.218,Rose Garden Arena,797821,1.0
2002,2,Boston Celtics,0.0,1.0,82,49.0,33.0,1.4848484848484849,241.8,34.8,82.1,0.424,8.5,23.7,0.359,26.3,58.4,0.45,18.3,23.9,0.764,10.9,31.3,42.2,21.0,9.7,3.6,13.6,21.7,96.4,26.2,48,34,2.21,-0.46,1.75,103.4,101.0,92.5,0.29100000000000004,0.289,0.52,0.47600000000000003,12.8,24.1,0.223,0.47600000000000003,12.8,72.9,0.223,FleetCenter,659751,0.0
2002,3,New Jersey Nets,0.0,1.0,82,52.0,30.0,1.7333333333333334,241.8,37.1,83.1,0.446,4.9,14.6,0.33799999999999997,32.2,68.6,0.469,17.1,23.3,0.735,12.7,30.7,43.3,24.3,8.7,6.0,14.5,21.1,96.2,26.1,53,29,4.16,-0.49,3.67,104.0,99.5,91.8,0.28,0.175,0.515,0.47600000000000003,13.4,29.2,0.20600000000000002,0.47600000000000003,13.4,71.6,0.20600000000000002,Continental Airlines Arena,564194,0.0
2002,29,Utah Jazz,1.0,0.0,82,44.0,38.0,1.1578947368421053,241.8,35.0,77.7,0.45,3.4,10.3,0.33299999999999996,31.6,67.5,0.46799999999999997,22.6,29.6,0.763,13.5,28.6,42.2,24.4,9.1,6.4,16.5,24.0,96.0,29.9,44,38,0.89,0.32,1.21,105.6,104.6,90.3,0.381,0.132,0.529,0.47200000000000003,15.4,33.5,0.29100000000000004,0.47200000000000003,15.4,71.7,0.29100000000000004,Delta Center,766108,1.0
2002,13,Los Angeles Clippers,1.0,0.0,82,39.0,43.0,0.9069767441860465,241.5,36.2,81.3,0.445,5.0,14.0,0.35600000000000004,31.2,67.3,0.46399999999999997,18.3,24.7,0.7390000000000001,13.2,30.2,43.4,20.9,6.2,6.6,14.8,19.8,95.7,24.4,40,42,-0.46,0.38,-0.09,105.5,106.0,90.1,0.304,0.172,0.519,0.47600000000000003,13.8,31.3,0.225,0.47600000000000003,13.8,69.9,0.225,STAPLES Center,740185,2.0
