Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
2009,24,Phoenix Suns,1.0,0.0,82,46.0,36.0,1.2777777777777777,240.9,41.1,81.6,0.504,6.7,17.6,0.38299999999999995,34.4,64.0,0.537,20.4,27.5,0.7440000000000001,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4,29.5,46,36,1.93,-0.31,1.62,113.6,111.6,96.0,0.336,0.21600000000000003,0.584,0.545,14.4,27.7,0.25,0.545,14.4,71.7,0.25,US Airways Center,755302,2.0
2009,10,Golden State Warriors,1.0,0.0,82,29.0,53.0,0.5471698113207547,242.4,39.4,86.0,0.45799999999999996,6.7,18.0,0.373,32.7,68.0,0.48,23.1,29.2,0.7909999999999999,11.6,30.4,42.0,20.9,7.8,6.4,14.6,22.5,108.6,25.0,31,51,-3.74,-0.06,-3.8,109.5,113.3,98.2,0.33899999999999997,0.209,0.5489999999999999,0.49700000000000005,12.9,26.1,0.268,0.49700000000000005,12.9,68.1,0.268,Oracle Arena,776660,2.0
2009,14,Los Angeles Lakers,1.0,1.0,82,65.0,17.0,3.823529411764706,241.2,40.3,85.1,0.474,6.7,18.5,0.361,33.7,66.6,0.505,19.6,25.5,0.77,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9,27.4,61,21,7.66,-0.55,7.11,112.8,104.7,94.3,0.299,0.217,0.555,0.513,12.3,29.4,0.23,0.513,12.3,73.0,0.23,STAPLES Center,778877,0.0
2009,20,New York Knicks,0.0,0.0,82,32.0,50.0,0.64,241.5,38.5,86.5,0.445,10.0,27.9,0.36,28.5,58.6,0.486,18.2,23.2,0.784,11.1,31.0,42.1,21.2,7.4,2.5,14.3,20.4,105.2,25.7,34,48,-2.61,0.28,-2.33,108.1,110.8,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.503,12.9,72.7,0.21,Madison Square Garden (IV),790801,2.0
2009,12,Indiana Pacers,0.0,0.0,82,36.0,46.0,0.782608695652174,241.8,39.3,86.3,0.455,8.0,21.0,0.37799999999999995,31.3,65.3,0.48,18.6,23.0,0.807,11.3,32.5,43.7,21.6,7.0,5.3,14.5,23.1,105.1,26.5,38,44,-1.11,0.35,-0.76,108.1,109.2,96.5,0.267,0.244,0.545,0.501,13.1,25.4,0.215,0.501,13.1,74.5,0.215,Conseco Fieldhouse,581472,2.0
2009,8,Denver Nuggets,1.0,1.0,82,54.0,28.0,1.9285714285714286,240.6,37.3,79.4,0.47,6.7,18.0,0.371,30.6,61.4,0.499,23.1,30.3,0.76,11.0,30.6,41.6,22.2,8.7,6.0,15.3,22.9,104.3,27.7,50,32,3.41,-0.29,3.13,110.4,106.8,94.3,0.382,0.22699999999999998,0.563,0.512,14.2,27.5,0.29,0.512,14.2,71.7,0.29,Pepsi Center,706165,0.0
2009,29,Utah Jazz,1.0,0.0,82,48.0,34.0,1.411764705882353,242.4,38.3,80.8,0.475,4.8,13.7,0.349,33.5,67.1,0.5,22.1,28.7,0.7709999999999999,11.5,29.5,41.0,24.7,8.8,4.6,14.8,22.3,103.6,25.5,48,34,2.65,-0.34,2.31,110.1,107.3,93.1,0.355,0.16899999999999998,0.5539999999999999,0.504,13.6,28.2,0.27399999999999997,0.504,13.6,72.7,0.27399999999999997,EnergySolutions Arena,816042,1.0
2009,5,Chicago Bulls,0.0,0.0,82,41.0,41.0,1.0,243.0,38.1,83.5,0.457,6.0,15.8,0.381,32.1,67.7,0.474,19.9,25.0,0.7959999999999999,11.8,30.3,42.1,21.1,7.5,5.5,14.5,20.8,102.2,24.9,40,42,-0.28,0.12,-0.16,108.4,108.7,93.1,0.3,0.18899999999999997,0.541,0.493,13.3,28.0,0.239,0.493,13.3,70.9,0.239,United Center,868667,1.0
2009,7,Dallas Mavericks,1.0,0.0,82,50.0,32.0,1.5625,241.5,38.1,82.6,0.462,7.0,19.9,0.35,31.2,62.7,0.498,18.5,22.6,0.8190000000000001,11.1,31.6,42.7,21.7,7.2,5.2,12.7,19.5,101.7,29.0,47,35,1.98,-0.3,1.68,110.5,108.4,91.5,0.27399999999999997,0.24100000000000002,0.55,0.504,12.1,26.6,0.22399999999999998,0.504,12.1,74.6,0.22399999999999998,American Airlines Center,821723,1.0
2009,22,Orlando Magic,0.0,1.0,82,59.0,23.0,2.5652173913043477,240.6,35.7,78.2,0.457,10.0,26.2,0.381,25.8,52.1,0.495,19.6,27.5,0.715,10.0,33.3,43.3,19.4,7.0,5.4,13.9,20.3,101.0,27.3,59,23,6.7,-0.21,6.48,109.2,101.9,92.3,0.35100000000000003,0.335,0.5589999999999999,0.52,13.4,24.0,0.251,0.52,13.4,75.9,0.251,Amway Arena,698768,0.0
