Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
1997,5,Chicago Bulls,0.0,1.0,82,69.0,13.0,5.3076923076923075,240.6,40.0,84.4,0.473,6.4,17.1,0.373,33.6,67.3,0.499,16.8,22.5,0.747,15.1,30.0,45.1,26.1,8.7,4.0,13.5,19.7,103.1,30.7,68,14,10.8,-0.11,10.7,114.4,102.4,90.0,0.267,0.203,0.547,0.511,12.5,35.9,0.19899999999999998,0.511,12.5,69.3,0.19899999999999998,United Center,978457,0.0
1997,29,Utah Jazz,1.0,1.0,82,64.0,18.0,3.5555555555555554,241.8,38.2,75.8,0.504,4.1,11.0,0.37,34.1,64.8,0.526,22.7,29.5,0.769,10.8,29.4,40.2,26.8,9.1,5.1,15.4,24.2,103.1,29.6,64,18,8.79,-0.82,7.97,113.6,104.0,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.53,14.7,71.6,0.299,Delta Center,811439,0.0
1997,24,Phoenix Suns,1.0,0.0,82,40.0,42.0,0.9523809523809523,242.1,38.3,81.8,0.469,6.4,17.4,0.369,31.9,64.4,0.496,19.7,25.9,0.7609999999999999,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8,28.5,43,39,0.66,-0.45,0.21,109.3,108.6,93.2,0.317,0.213,0.552,0.508,13.4,27.1,0.24100000000000002,0.508,13.4,69.4,0.24100000000000002,America West Arena,779940,1.0
1997,21,Seattle SuperSonics,1.0,0.0,82,57.0,25.0,2.28,241.2,36.5,78.2,0.467,6.8,19.3,0.353,29.7,58.9,0.504,21.0,28.0,0.752,12.3,27.7,40.0,23.5,11.0,4.7,15.0,22.0,100.9,30.0,62,20,7.68,-0.77,6.91,111.2,102.7,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.26899999999999996,0.51,14.2,69.1,0.26899999999999996,KeyArena at Seattle Center,699952,0.0
1997,11,Houston Rockets,1.0,1.0,82,57.0,25.0,2.28,242.1,37.0,79.1,0.46799999999999997,8.2,22.4,0.365,28.9,56.6,0.509,18.3,24.3,0.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6,30.8,54,28,4.48,-0.62,3.85,108.8,104.0,91.6,0.307,0.284,0.56,0.52,15.6,28.4,0.23199999999999998,0.52,15.6,71.4,0.23199999999999998,The Summit,667685,0.0
1997,2,Boston Celtics,0.0,0.0,82,15.0,67.0,0.22388059701492538,242.7,37.4,85.0,0.44,5.7,16.2,0.35100000000000003,31.7,68.7,0.461,20.1,26.8,0.75,13.4,26.7,40.0,21.9,9.9,3.8,16.4,23.4,100.6,26.1,22,60,-7.33,0.71,-6.62,103.9,111.4,95.8,0.316,0.191,0.52,0.474,14.5,29.4,0.237,0.474,14.5,68.5,0.237,FleetCenter,664022,2.0
1997,23,Philadelphia 76ers,0.0,0.0,82,22.0,60.0,0.36666666666666664,241.2,36.6,83.5,0.43799999999999994,5.3,16.5,0.319,31.3,67.0,0.46799999999999997,21.7,29.9,0.725,15.5,28.7,44.2,20.7,8.3,4.8,17.5,21.1,100.2,25.5,24,58,-6.54,0.65,-5.89,104.6,111.4,95.3,0.358,0.198,0.518,0.47,15.3,34.1,0.259,0.47,15.3,66.5,0.259,CoreStates Center,610974,2.0
1997,14,Los Angeles Lakers,1.0,0.0,82,56.0,26.0,2.1538461538461537,243.0,36.8,81.0,0.45399999999999996,6.7,18.3,0.36700000000000005,30.1,62.7,0.48,19.7,28.4,0.6920000000000001,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,26.5,53,29,4.27,-0.61,3.66,108.3,103.7,91.1,0.35100000000000003,0.226,0.535,0.496,13.7,31.6,0.243,0.496,13.7,68.5,0.243,Great Western Forum,697159,0.0
1997,10,Golden State Warriors,1.0,0.0,82,30.0,52.0,0.5769230769230769,242.7,36.5,80.1,0.456,5.9,16.6,0.353,30.7,63.5,0.483,20.7,26.6,0.778,13.2,27.5,40.8,22.2,7.5,4.4,17.2,21.8,99.6,26.7,28,54,-4.71,-0.2,-4.9,107.2,112.2,91.9,0.332,0.20800000000000002,0.5429999999999999,0.493,15.8,32.3,0.258,0.493,15.8,67.5,0.258,San Jose Arena,621844,2.0
1997,30,Washington Bullets,0.0,0.0,82,44.0,38.0,1.1578947368421053,242.1,39.1,81.4,0.48,4.0,12.2,0.331,35.1,69.2,0.507,17.1,24.1,0.7070000000000001,12.3,29.5,41.8,23.4,8.7,4.9,15.7,22.1,99.4,25.9,46,36,1.62,0.15,1.77,106.6,104.9,92.4,0.29600000000000004,0.15,0.54,0.505,14.6,30.2,0.21,0.505,14.6,70.3,0.21,US Airways Arena,700646,1.0
