Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance,Standings_Bucket
1998,13,Los Angeles Clippers,1.0,0.0,82,17.0,65.0,0.26153846153846155,241.2,35.7,81.6,0.43799999999999994,6.4,17.9,0.358,29.3,63.7,0.461,18.0,25.0,0.723,12.7,27.8,40.4,18.7,7.6,5.6,16.1,22.3,95.9,25.7,21,61,-7.37,-0.16,-7.53,103.3,111.2,92.4,0.306,0.21899999999999997,0.518,0.47700000000000004,14.8,29.6,0.221,0.47700000000000004,14.8,66.1,0.221,Los Angeles Memorial Sports Arena,254840,2.0
1998,2,Boston Celtics,0.0,0.0,82,36.0,46.0,0.782608695652174,240.6,36.7,84.6,0.434,5.1,15.2,0.332,31.7,69.3,0.457,17.4,24.0,0.726,14.6,24.9,39.5,22.1,12.0,4.5,16.2,26.9,95.9,23.9,33,49,-2.62,0.66,-1.96,102.6,105.4,93.3,0.28300000000000003,0.18,0.504,0.46399999999999997,14.6,32.8,0.20600000000000002,0.46399999999999997,14.6,66.8,0.20600000000000002,FleetCenter,739422,2.0
1998,1,Atlanta Hawks,0.0,0.0,82,50.0,32.0,1.5625,242.4,35.2,77.5,0.455,4.1,12.4,0.332,31.1,65.1,0.478,21.3,28.2,0.7559999999999999,13.5,29.5,43.0,19.1,8.0,6.0,14.8,20.4,95.9,29.4,51,31,3.51,0.34,3.85,108.2,104.3,87.7,0.364,0.16,0.5329999999999999,0.48100000000000004,14.1,33.9,0.275,0.48100000000000004,14.1,69.1,0.275,Georgia Dome,610615,1.0
1998,16,Miami Heat,0.0,0.0,82,55.0,27.0,2.037037037037037,240.9,34.8,77.2,0.45,6.7,18.8,0.355,28.1,58.3,0.48100000000000004,18.8,25.4,0.7390000000000001,12.5,29.5,42.0,21.4,8.1,5.2,15.0,24.2,95.0,28.1,56,26,4.93,0.16,5.09,107.6,102.0,87.9,0.32899999999999996,0.244,0.5379999999999999,0.494,14.5,31.5,0.243,0.494,14.5,69.6,0.243,Miami Arena,614861,0.0
1998,28,Toronto Raptors,0.0,0.0,82,16.0,66.0,0.24242424242424243,243.0,36.2,83.1,0.435,4.5,13.2,0.34299999999999997,31.6,69.8,0.45299999999999996,18.0,25.1,0.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9,24.8,17,65,-9.27,0.94,-8.33,101.2,111.0,92.6,0.302,0.159,0.504,0.462,15.1,32.1,0.217,0.462,15.1,62.9,0.217,SkyDome,674685,2.0
1998,17,Milwaukee Bucks,0.0,0.0,82,36.0,46.0,0.782608695652174,243.0,35.6,78.0,0.456,3.0,8.6,0.354,32.5,69.5,0.469,20.3,26.4,0.767,12.6,27.3,39.9,20.1,8.9,4.4,16.9,23.4,94.5,27.6,35,47,-1.91,0.58,-1.33,103.5,105.6,90.2,0.33899999999999997,0.11,0.527,0.475,15.8,31.4,0.26,0.475,15.8,69.1,0.26,Bradley Center,638034,2.0
1998,25,Portland Trail Blazers,1.0,0.0,82,46.0,36.0,1.2777777777777777,241.8,35.2,78.0,0.451,4.0,12.8,0.309,31.2,65.2,0.479,20.0,27.1,0.737,13.2,30.8,44.0,21.5,7.1,5.7,16.9,22.7,94.3,26.1,45,37,1.4,-0.57,0.83,104.0,102.4,90.0,0.348,0.16399999999999998,0.524,0.47600000000000003,15.8,33.0,0.256,0.47600000000000003,15.8,71.4,0.256,Rose Garden Arena,846559,1.0
1998,9,Detroit Pistons,0.0,0.0,82,37.0,45.0,0.8222222222222222,243.4,34.9,77.7,0.449,3.6,11.4,0.312,31.3,66.3,0.473,20.8,27.9,0.745,12.7,28.5,41.2,19.5,8.3,4.2,14.6,22.0,94.2,27.2,46,36,1.57,0.37,1.95,105.3,103.5,88.2,0.359,0.147,0.523,0.47200000000000003,14.0,30.9,0.267,0.47200000000000003,14.0,70.2,0.267,The Palace of Auburn Hills,794567,2.0
1998,23,Philadelphia 76ers,0.0,0.0,82,31.0,51.0,0.6078431372549019,240.9,34.6,78.2,0.44299999999999995,3.0,9.9,0.3,31.6,68.3,0.46299999999999997,21.1,28.7,0.737,13.7,28.0,41.7,21.1,8.9,6.0,16.5,22.9,93.3,25.4,34,48,-2.39,0.5,-1.89,102.8,105.4,90.4,0.36700000000000005,0.126,0.514,0.462,15.4,32.5,0.271,0.462,15.4,67.3,0.271,CoreStates Center,655417,2.0
1998,26,Sacramento Kings,1.0,0.0,82,27.0,55.0,0.4909090909090909,240.6,36.1,81.5,0.442,3.5,9.8,0.35100000000000003,32.6,71.7,0.455,17.6,25.6,0.687,13.3,28.1,41.4,22.4,7.3,5.1,15.5,22.1,93.1,26.6,25,57,-5.59,-0.25,-5.83,100.8,106.9,92.1,0.314,0.121,0.502,0.46399999999999997,14.3,30.2,0.215,0.46399999999999997,14.3,66.6,0.215,ARCO Arena (II),605443,2.0
1998,27,San Antonio Spurs,1.0,0.0,82,56.0,26.0,2.1538461538461537,241.8,35.3,75.5,0.46799999999999997,3.7,10.5,0.35,31.7,64.9,0.488,18.2,26.4,0.688,12.0,32.2,44.2,22.4,6.3,6.9,16.1,21.1,92.5,28.7,53,29,3.99,-0.69,3.3,103.8,99.4,88.4,0.35,0.139,0.531,0.493,15.6,30.6,0.24100000000000002,0.493,15.6,72.2,0.24100000000000002,Alamodome,783455,1.0
1998,6,Cleveland Cavaliers,0.0,0.0,82,47.0,35.0,1.3428571428571427,241.8,34.4,75.7,0.45399999999999996,3.6,9.8,0.37200000000000005,30.7,65.9,0.466,20.2,26.7,0.7559999999999999,11.6,28.4,40.1,23.1,9.9,5.1,17.3,23.6,92.5,24.6,49,33,2.73,0.33,3.06,102.2,99.1,89.9,0.35200000000000004,0.129,0.529,0.478,16.5,30.0,0.266,0.478,16.5,71.1,0.266,Gund Arena,694629,1.0
1998,20,New York Knicks,0.0,0.0,82,43.0,39.0,1.1025641025641026,241.8,34.9,78.2,0.447,4.7,13.9,0.335,30.3,64.3,0.47100000000000003,17.1,22.1,0.772,11.9,29.7,41.6,21.8,7.7,3.4,15.2,23.7,91.6,30.2,49,33,2.46,0.28,2.74,103.0,100.3,88.2,0.28300000000000003,0.17800000000000002,0.521,0.47600000000000003,14.7,29.5,0.218,0.47600000000000003,14.7,74.0,0.218,Madison Square Garden (IV),810283,1.0
1998,7,Dallas Mavericks,1.0,0.0,82,20.0,62.0,0.3225806451612903,242.7,35.1,82.4,0.42700000000000005,5.1,14.4,0.35700000000000004,30.0,67.9,0.442,16.0,21.2,0.753,12.3,27.8,40.1,18.7,7.9,5.7,14.4,20.0,91.4,26.3,24,58,-6.11,-0.22,-6.33,100.5,107.2,89.9,0.257,0.175,0.498,0.45799999999999996,13.6,27.6,0.19399999999999998,0.45799999999999996,13.6,65.1,0.19399999999999998,Reunion Arena,503936,2.0
1998,22,Orlando Magic,0.0,0.0,82,41.0,41.0,1.0,241.8,33.8,78.7,0.429,3.6,11.1,0.32299999999999995,30.2,67.7,0.447,18.9,26.1,0.726,14.4,26.9,41.2,20.7,7.9,5.4,15.3,19.7,90.1,30.8,38,44,-1.07,0.54,-0.53,102.6,103.8,87.1,0.331,0.141,0.499,0.452,14.5,34.2,0.24,0.452,14.5,66.9,0.24,Orlando Arena,667322,2.0
1998,8,Denver Nuggets,1.0,0.0,82,11.0,71.0,0.15492957746478872,240.6,32.6,78.2,0.41700000000000004,3.5,10.9,0.32299999999999995,29.1,67.3,0.433,20.2,26.2,0.772,12.7,26.3,39.0,18.9,8.1,4.8,16.0,23.6,89.0,26.5,12,70,-11.78,0.04,-11.74,99.0,112.1,89.7,0.335,0.139,0.496,0.44,15.1,30.2,0.259,0.44,15.1,66.3,0.259,McNichols Sports Arena,380590,2.0
1998,10,Golden State Warriors,1.0,0.0,82,19.0,63.0,0.30158730158730157,241.8,34.7,83.9,0.413,2.3,8.5,0.272,32.4,75.5,0.429,16.6,23.3,0.71,15.7,30.2,45.9,20.8,7.6,5.5,16.7,22.7,88.3,25.9,17,65,-9.12,-0.08,-9.2,95.8,105.7,91.4,0.278,0.10099999999999999,0.46799999999999997,0.42700000000000005,15.1,33.7,0.19699999999999998,0.42700000000000005,15.1,68.6,0.19699999999999998,The Arena in Oakland,444922,2.0
1998,31,League Average,,,82,,,,241.9,35.9,79.7,0.45,4.4,12.7,0.34600000000000003,31.5,67.0,0.47,19.4,26.3,0.737,13.1,28.5,41.5,22.0,8.4,5.1,15.5,22.4,95.6,27.6,41,41,0.0,0.0,0.0,105.0,105.0,90.3,0.33,0.159,0.524,0.478,14.5,31.4,0.243,0.478,14.5,68.6,0.243,,685130,
